"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14932-39146","LW","Tobias","Rieder","2.0044776119402985","67","3600","ARI@CGY","ARI","CGY","","","",""
"14932-9325","RW","Patrick","Eaves","1.4682926829268292","41","3600","CHI@DAL","DAL","CHI","","","",""
"14932-8708","D","Christian","Ehrhoff","1.272093023255814","43","3600","CHI@DAL","CHI","DAL","","","",""
"14932-8236","C","Matt","Cullen","1.393939393939394","66","3600","PIT@CLS","PIT","CLS","","","",""
"14932-8956","D","Michael","Stone","1.9179104477611941","67","3600","ARI@CGY","ARI","CGY","","","",""
"14932-13932","RW","Matt","Read","1.6379032258064519","62","3600","PHI@TB","PHI","TB","","","",""
"14932-15307","C","Nick","Cousins","1.685","20","3500","PHI@TB","PHI","TB","","","",""
"14932-9218","RW","Mike","Santorelli","1.1491803278688524","61","3500","ANH@STL","ANH","STL","","","",""
"14932-15341","RW","Ty","Rattie","1.876923076923077","13","3500","ANH@STL","STL","ANH","","","",""
"14932-37968","RW","Jonathan","Audy-Marchessault","1.6444444444444446","36","3500","PHI@TB","TB","PHI","","","",""
"14932-9290","LW","Bryan","Bickell","0.3869565217391305","23","3500","CHI@DAL","CHI","DAL","","","",""
"14932-8327","D","Trevor","Daley","1.343939393939394","66","3500","PIT@CLS","PIT","CLS","","","",""
"14932-8527","D","Michal","Rozsival","1.108974358974359","39","3500","CHI@DAL","CHI","DAL","","","",""
"14932-21710","RW","J.T.","Brown","1.9325396825396826","63","3500","PHI@TB","TB","PHI","","","",""
"14932-8569","D","Matt","Carle","0.6235294117647059","51","3500","PHI@TB","TB","PHI","","","",""
"14932-15398","D","Brandon","Manning","1.205128205128205","39","3500","PHI@TB","PHI","TB","","","",""
"14932-39248","RW","Dmitrij","Jaskin","1.1854545454545455","55","3500","ANH@STL","STL","ANH","","","",""
"14932-54477","RW","Bryan","Rust","1.2774193548387098","31","3400","PIT@CLS","PIT","CLS","","","",""
"14932-8299","LW","R.J.","Umberger","1.175","38","3400","PHI@TB","PHI","TB","","","",""
"14932-58879","LW","Scott","Wilson","1.4956521739130435","23","3400","PIT@CLS","PIT","CLS","","","",""
"14932-38947","D","Andrej","Sustr","0.9193548387096774","62","3400","PHI@TB","TB","PHI","","","",""
"14932-8320","LW","Steve","Ott","0.8523809523809524","21","3400","ANH@STL","STL","ANH","IR","Hamstring","",""
"14932-11254","D","Ian","Cole","0.6796296296296297","54","3400","PIT@CLS","PIT","CLS","","","",""
"14932-8663","LW","Steve","Downie","1.4634615384615384","26","3400","ARI@CGY","ARI","CGY","","","",""
"14932-9145","D","Ben","Lovejoy","1.1701754385964913","57","3400","PIT@CLS","PIT","CLS","IR","Upper body","",""
"14932-8636","LW","Patrik","Berglund","1.9214285714285713","28","3400","ANH@STL","STL","ANH","","","",""
"14932-37880","LW","Scott","Laughton","1.282258064516129","62","3400","PHI@TB","PHI","TB","","","",""
"14932-64103","RW","Sergei","Plotnikov","0.6432432432432432","37","3300","ARI@CGY","ARI","CGY","","","",""
"14932-8210","D","Chris","Butler","0.32","5","3300","ANH@STL","STL","ANH","","","",""
"14932-21932","RW","Beau","Bennett","1.6360000000000001","25","3300","PIT@CLS","PIT","CLS","IR","Upper body","",""
"14932-21935","D","Connor","Murphy","1.176190476190476","63","3300","ARI@CGY","ARI","CGY","","","",""
"14932-42863","D","Derrick","Pouliot","1.2833333333333334","18","3300","PIT@CLS","PIT","CLS","","","",""
"14932-62492","D","Erik","Gustafsson","1.635483870967742","31","3300","CHI@DAL","CHI","DAL","","","",""
"14932-8887","RW","Ryan","Reaves","0.5163461538461539","52","3300","ANH@STL","STL","ANH","","","",""
"14932-13913","LW","Tom","Kuhnhackl","1","26","3300","PIT@CLS","PIT","CLS","","","",""
"14932-59127","LW","Garnet","Hathaway","2.125","6","3300","ARI@CGY","CGY","ARI","","","",""
"14932-62310","C","Tanner","Kero","0.9352941176470587","17","3300","CHI@DAL","CHI","DAL","","","",""
"14932-8226","D","Jay","Bouwmeester","1.2015625","64","3200","ANH@STL","STL","ANH","","","",""
"14932-54951","C","Pierre-Edouard","Bellemare","0.9482456140350877","57","3200","PHI@TB","PHI","TB","","","",""
"14932-39676","LW","Cedric","Paquette","1.1534883720930234","43","3200","PHI@TB","TB","PHI","","","",""
"14932-8430","D","Nick","Schultz","0.809375","64","3200","PHI@TB","PHI","TB","","","",""
"14932-8417","C","Kyle","Brodziak","0.5056451612903226","62","3200","ANH@STL","STL","ANH","","","",""
"14932-12710","LW","Lance","Bouma","0.6080645161290323","31","3200","ARI@CGY","CGY","ARI","","","",""
"14932-8531","D","Michael","Del Zotto","1.2634615384615384","52","3200","PHI@TB","PHI","TB","IR","Wrist","",""
"14932-54194","D","Josh","Manson","1.311607142857143","56","3200","ANH@STL","ANH","STL","","","",""
"14932-43186","D","Viktor","Svedberg","1.1526315789473685","19","3200","CHI@DAL","CHI","DAL","","","",""
"14932-23228","D","Justin","Schultz","0.7808510638297873","47","3200","PIT@CLS","PIT","CLS","","","",""
"14932-15381","LW","Ryan","Garbutt","1.1234375","64","3200","ANH@STL","ANH","STL","","","",""
"14932-8579","LW","Scottie","Upshall","1.167857142857143","56","3200","ANH@STL","STL","ANH","","","",""
"14932-23286","D","Ryan","Murray","1.2283582089552239","67","3200","PIT@CLS","CLS","PIT","","","",""
"14932-8827","D","Andrew","MacDonald","1.0916666666666668","12","3100","PHI@TB","PHI","TB","","","",""
"14932-15272","RW","Michael","Ferland","1.1875","56","3100","ARI@CGY","CGY","ARI","","","",""
"14932-8895","D","Justin","Falk","0.8525","20","3100","PIT@CLS","CLS","PIT","","","",""
"14932-12719","LW","Chris","Vande Velde","0.7976923076923077","65","3100","PHI@TB","PHI","TB","","","",""
"14932-8850","D","Deryk","Engelland","0.803448275862069","58","3100","ARI@CGY","CGY","ARI","DTD","Lower body","",""
"14932-8849","D","Simon","Despres","0.9090909090909091","22","3100","ANH@STL","ANH","STL","","","",""
"14932-12202","LW","Andrew","Desjardins","0.9777777777777776","63","3100","CHI@DAL","CHI","DAL","","","",""
"14932-62782","D","Jakub","Nakladal","0.7846153846153846","13","3100","ARI@CGY","CGY","ARI","","","",""
"14932-49563","C","Tyler","Gaudet","0.5285714285714286","14","3000","ARI@CGY","ARI","CGY","","","",""
"14932-12665","RW","Craig","Cunningham","0.67","10","3000","ARI@CGY","ARI","CGY","","","",""
"14932-23928","LW","Radek","Faksa","1.0774193548387097","31","3000","CHI@DAL","DAL","CHI","","","",""
"14932-42784","D","Jyrki","Jokipakka","0.72","45","3000","ARI@CGY","CGY","ARI","","","",""
"14932-8829","C","Nate","Thompson","0.643421052631579","38","3000","ANH@STL","ANH","STL","","","",""
"14932-61245","LW","Devin","Shore","0.7999999999999999","3","3000","CHI@DAL","DAL","CHI","O","Shoulder","",""
"14932-42772","RW","Josh","Anderson","1.01","10","3000","PIT@CLS","CLS","PIT","","","",""
"14932-12630","C","Michael","Chaput","2.4833333333333334","3","3000","PIT@CLS","CLS","PIT","","","",""
"14932-12631","LW","Tye","McGinn","0.2","2","3000","PHI@TB","TB","PHI","","","",""
"14932-12625","C","Jordan","Weal","0.2076923076923077","13","3000","PHI@TB","PHI","TB","IR","Upper body","",""
"14932-15340","D","Joel","Edmundson","0.9537735849056603","53","3000","ANH@STL","STL","ANH","","","",""
"14932-42777","LW","Kerby","Rychel","1.2984375","32","3000","PIT@CLS","CLS","PIT","","","",""
"14932-66675","LW","Daniel","Sprong","0.788888888888889","18","3000","PIT@CLS","PIT","CLS","","","",""
"14932-10965","RW","Colin","McDonald","1.27","5","3000","PHI@TB","PHI","TB","","","",""
"14932-8309","D","Fedor","Tyutin","0.2618181818181818","55","3000","PIT@CLS","CLS","PIT","","","",""
"14932-8304","RW","Jared","Boll","0.33749999999999997","24","3000","PIT@CLS","CLS","PIT","","","",""
"14932-39643","D","Nikita","Nesterov","1.0715909090909093","44","3000","PHI@TB","TB","PHI","","","",""
"14932-12601","D","Dalton","Prout","0.851","50","3000","PIT@CLS","CLS","PIT","","","",""
"14932-8756","C","Colin","Fraser","0","0","3000","ANH@STL","STL","ANH","","","",""
"14932-21926","D","Brian","Dumoulin","1.0287878787878788","66","3000","PIT@CLS","PIT","CLS","","","",""
"14932-8758","RW","Mike","Blunden","2.261111111111111","9","3000","PHI@TB","TB","PHI","","","",""
"14932-21922","RW","Jeremy","Welsh","0.25","2","3000","ANH@STL","STL","ANH","","","",""
"14932-8764","D","Carl","Gunnarsson","0.7427419354838709","62","3000","ANH@STL","STL","ANH","","","",""
"14932-8218","LW","Rene","Bourque","0.8318181818181819","44","3000","PIT@CLS","CLS","PIT","","","",""
"14932-15279","RW","Mark","McNeill","0","1","3000","CHI@DAL","CHI","DAL","","","",""
"14932-58878","C","Oskar","Sundqvist","0.32","10","3000","PIT@CLS","PIT","CLS","O","Undisclosed","",""
"14932-13657","C","Derek","Grant","0.1111111111111111","9","3000","ARI@CGY","CGY","ARI","","","",""
"14932-58877","RW","Conor","Sheary","0.8206896551724138","29","3000","PIT@CLS","PIT","CLS","","","",""
"14932-54947","C","Dennis","Rasmussen","1.0731707317073171","41","3000","CHI@DAL","CHI","DAL","","","",""
"14932-8717","C","Boyd","Gordon","0.34600000000000003","50","3000","ARI@CGY","ARI","CGY","","","",""
"14932-21895","C","Chris","Wagner","0.8675675675675676","37","3000","ANH@STL","ANH","STL","","","",""
"14932-15293","D","Jamie","Oleksiak","0.63","15","3000","CHI@DAL","DAL","CHI","","","",""
"14932-38453","D","Henrik","Samuelsson","0","0","3000","ARI@CGY","ARI","CGY","","","",""
"14932-15286","RW","Stefan","Noesen","0","1","3000","ANH@STL","ANH","STL","","","",""
"14932-14176","D","Philip","Samuelsson","0.8333333333333334","3","3000","ARI@CGY","ARI","CGY","","","",""
"14932-9346","LW","Brandon","Mashinter","0.5647058823529412","34","3000","CHI@DAL","CHI","DAL","","","",""
"14932-8410","D","Jack","Johnson","1.0275","60","3000","PIT@CLS","CLS","PIT","IR","Upper body","",""
"14932-14217","D","Patrik","Nemeth","0.8269230769230769","26","3000","CHI@DAL","DAL","CHI","","","",""
"14932-62032","RW","Vincent","Hinostroza","0.4142857142857143","7","3000","CHI@DAL","CHI","DAL","","","",""
"14932-12765","RW","Matt","Taormina","0.4","1","3000","PHI@TB","TB","PHI","","","",""
"14932-58685","RW","Josh","Archibald","0","1","3000","PIT@CLS","PIT","CLS","","","",""
"14932-12758","RW","Christian","Thomas","1.5166666666666666","6","3000","ARI@CGY","ARI","CGY","","","",""
"14932-9389","LW","Kyle","Chipchura","0.6890625","64","3000","ARI@CGY","ARI","CGY","","","",""
"14932-38933","D","Slater","Koekkoek","0.9833333333333334","6","3000","PHI@TB","TB","PHI","","","",""
"14932-15218","D","David","Rundblad","1.0777777777777777","9","3000","CHI@DAL","CHI","DAL","","","",""
"14932-9393","RW","Eric","Fehr","0.9884615384615384","39","3000","PIT@CLS","PIT","CLS","IR","Lower body","",""
"14932-8440","RW","Travis","Moen","0.5694444444444444","18","3000","CHI@DAL","DAL","CHI","","","",""
"14932-10824","LW","Mike","Angelidis","1.6625","4","3000","PHI@TB","TB","PHI","","","",""
"14932-8877","D","Jason","Garrison","0.9315789473684211","57","3000","PHI@TB","TB","PHI","","","",""
"14932-8330","D","Nicklas","Grossman","0.6588235294117647","51","3000","ARI@CGY","ARI","CGY","","","",""
"14932-8868","RW","Erik","Condra","0.8071428571428573","42","3000","PHI@TB","TB","PHI","","","",""
"14932-42998","LW","Taylor","Leier","0.20000000000000004","6","3000","PHI@TB","PHI","TB","","","",""
"14932-12727","D","Jarred","Tinordi","0.04500000000000002","10","3000","ARI@CGY","ARI","CGY","O","Suspension","",""
"14932-8847","D","Robert","Bortuzzo","0.8606060606060606","33","3000","ANH@STL","STL","ANH","","","",""
"14932-42970","RW","Josh","Jooris","1.0414893617021277","47","3000","ARI@CGY","CGY","ARI","","","",""
"14932-42962","D","Brett","Kulak","0.2333333333333334","6","3000","ARI@CGY","CGY","ARI","","","",""
