"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14945-12592","C","Ryan","Johansen","2.797727272727273","66","6100","NSH@VAN","NSH","VAN","","","",""
"14945-8241","LW","Jussi","Jokinen","2.9134328358208954","67","6100","PHI@FLA","FLA","PHI","","","",""
"14945-21122","LW","Jaden","Schwartz","3.1450000000000005","20","6100","STL@DAL","STL","DAL","","","",""
"14945-66411","G","Juuse","Saros","1","1","6000","NSH@VAN","NSH","VAN","","","",""
"14945-12244","D","Oliver","Ekman-Larsson","3.3181818181818183","66","6000","ARI@EDM","ARI","EDM","DTD","Upper body","",""
"14945-12628","RW","Mark","Stone","2.853731343283582","67","6000","TOR@OTT","OTT","TOR","","","",""
"14945-8319","RW","James","Neal","3.403676470588235","68","6000","NSH@VAN","NSH","VAN","","","",""
"14945-8202","RW","Jason","Pominville","2.3805970149253732","67","6000","MIN@MON","MIN","MON","DTD","Lower body","",""
"14945-8534","C","Jason","Spezza","3.366666666666667","63","5900","STL@DAL","DAL","STL","","","",""
"14945-23233","C","Alex","Galchenyuk","2.8397058823529413","68","5900","MIN@MON","MON","MIN","","","",""
"14945-12252","G","Anders","Lindback","2.4842105263157896","19","5800","ARI@EDM","ARI","EDM","IR","Achilles","",""
"14945-9107","D","P.K.","Subban","3.134558823529412","68","5800","MIN@MON","MON","MIN","DTD","Neck","",""
"14945-8420","LW","Benoit","Pouliot","2.4654545454545453","55","5800","ARI@EDM","EDM","ARI","O","Shoulder","",""
"14945-15306","RW","Brendan","Gallagher","3.4816326530612245","49","5700","MIN@MON","MON","MIN","O","Groin","",""
"14945-14561","RW","Jaromir","Jagr","3.15625","64","5700","PHI@FLA","FLA","PHI","","","",""
"14945-8467","D","Shea","Weber","2.653076923076923","65","5700","NSH@VAN","NSH","VAN","","","",""
"14945-8694","C","Henrik","Sedin","2.7241379310344827","58","5700","NSH@VAN","VAN","NSH","","","",""
"14945-8635","RW","T.J.","Oshie","2.908955223880597","67","5700","WAS@SJ","WAS","SJ","","","",""
"14945-8932","LW","Zack","Smith","2.0985294117647055","68","5600","TOR@OTT","OTT","TOR","","","",""
"14945-14457","D","John","Klingberg","3.007575757575758","66","5600","STL@DAL","DAL","STL","O","Lower body","",""
"14945-8258","RW","Patrick","Sharp","3.0315384615384615","65","5500","STL@DAL","DAL","STL","O","Lower body","",""
"14945-12624","RW","Tyler","Toffoli","3.3833333333333333","66","5500","NJ@LA","LA","NJ","","","",""
"14945-12494","RW","Jiri","Hudler","2.183333333333333","57","5500","PHI@FLA","FLA","PHI","","","",""
"14945-8811","RW","Jannik","Hansen","2.5596491228070177","57","5400","NSH@VAN","VAN","NSH","O","Ribs","",""
"14945-41592","LW","Max","Domi","2.617910447761194","67","5400","ARI@EDM","ARI","EDM","","","",""
"14945-11204","D","Jacob","Muzzin","2.665151515151515","66","5400","NJ@LA","LA","NJ","","","",""
"14945-8314","C","Mike","Ribeiro","2.2911764705882356","68","5400","NSH@VAN","NSH","VAN","","","",""
"14945-8222","RW","Jarome","Iginla","2.2550724637681157","69","5400","COL@WPG","COL","WPG","","","",""
"14945-8414","C","Mikko","Koivu","2.5691176470588233","68","5400","MIN@MON","MIN","MON","","","",""
"14945-8436","C","Tomas","Plekanec","2.6426470588235293","68","5400","MIN@MON","MON","MIN","","","",""
"14945-54521","D","Shayne","Gostisbehere","3.172916666666667","48","5300","PHI@FLA","PHI","FLA","","","",""
"14945-39295","C","Carl","Soderberg","2.4043478260869566","69","5300","COL@WPG","COL","WPG","","","",""
"14945-8522","LW","Marian","Gaborik","2.1074074074074076","54","5300","NJ@LA","LA","NJ","IR","Knee","",""
"14945-8628","D","Marc-Edouard","Vlasic","2.46171875","64","5300","WAS@SJ","SJ","WAS","","","",""
"14945-12262","D","Roman","Josi","2.775735294117647","68","5200","NSH@VAN","NSH","VAN","","","",""
"14945-8162","C","Bryan","Little","2.592982456140351","57","5200","COL@WPG","WPG","COL","O","Back","",""
"14945-8403","RW","Justin","Williams","3.107462686567164","67","5200","WAS@SJ","WAS","SJ","","","",""
"14945-9015","D","John","Carlson","2.7468085106382976","47","5100","WAS@SJ","WAS","SJ","IR","Lower body","",""
"14945-39249","C","Nick","Bjugstad","2.168269230769231","52","5100","PHI@FLA","FLA","PHI","","","",""
"14945-15308","C","Sean","Couturier","2.3520833333333333","48","5000","PHI@FLA","PHI","FLA","","","",""
"14945-15287","C","Jean-Gabriel","Pageau","2.0333333333333337","69","5000","TOR@OTT","OTT","TOR","","","",""
"14945-40036","LW","Tomas","Hertl","2.5984848484848486","66","5000","WAS@SJ","SJ","WAS","","","",""
"14945-12220","C","Marcus","Johansson","2.647457627118644","59","5000","WAS@SJ","WAS","SJ","","","",""
"14945-12644","RW","Kyle","Palmieri","3.0404411764705883","68","5000","NJ@LA","NJ","LA","","","",""
"14945-39870","LW","Tanner","Pearson","2.084375","64","5000","NJ@LA","LA","NJ","","","",""
"14945-8466","D","Ryan","Suter","2.739705882352941","68","5000","MIN@MON","MIN","MON","","","",""
"14945-8659","LW","Alex","Tanguay","1.7285714285714284","56","5000","ARI@EDM","ARI","EDM","","","",""
"14945-8578","RW","Shane","Doan","3.2415254237288136","59","5000","ARI@EDM","ARI","EDM","","","",""
"14945-38243","G","Anthony","Stolarz","0","0","4900","PHI@FLA","PHI","FLA","","","",""
"14945-39269","C","Erik","Haula","1.685483870967742","62","4900","MIN@MON","MIN","MON","","","",""
"14945-9259","LW","Mike","Hoffman","3.078461538461539","65","4900","TOR@OTT","OTT","TOR","","","",""
"14945-14565","C","Mika","Zibanejad","2.239705882352941","68","4900","TOR@OTT","OTT","TOR","","","",""
"14945-8464","LW","Colin","Wilson","1.7803921568627452","51","4900","NSH@VAN","NSH","VAN","","","",""
"14945-8619","C","Patrick","Marleau","2.3940298507462687","67","4900","WAS@SJ","SJ","WAS","","","",""
"14945-61246","D","Colton","Parayko","2.215151515151515","66","4800","STL@DAL","STL","DAL","","","",""
"14945-8198","RW","Thomas","Vanek","2.316417910447761","67","4800","MIN@MON","MIN","MON","","","",""
"14945-11365","D","Kevin","Shattenkirk","2.3949152542372882","59","4800","STL@DAL","STL","DAL","","","",""
"14945-42833","LW","Andre","Burakovsky","2.0453125","64","4700","WAS@SJ","WAS","SJ","","","",""
"14945-9083","D","Ryan","Ellis","2.0365671641791043","67","4700","NSH@VAN","NSH","VAN","","","",""
"14945-21689","RW","Reilly","Smith","2.6373134328358208","67","4700","PHI@FLA","FLA","PHI","","","",""
"14945-58907","LW","Nikolaj","Ehlers","2.2563492063492063","63","4700","COL@WPG","WPG","COL","DTD","Eye","",""
"14945-12728","LW","Nino","Niederreiter","2.1852941176470586","68","4700","MIN@MON","MIN","MON","","","",""
"14945-16969","RW","Charlie","Coyle","2.273529411764706","68","4700","MIN@MON","MIN","MON","","","",""
"14945-8474","LW","Patrik","Elias","1.830769230769231","13","4700","NJ@LA","NJ","LA","IR","Knee","",""
"14945-14456","D","Mattias","Ekholm","1.863235294117647","68","4700","NSH@VAN","NSH","VAN","","","",""
"14945-43120","RW","Anthony","Duclair","2.1776119402985077","67","4700","ARI@EDM","ARI","EDM","","","",""
"14945-8967","D","Alec","Martinez","2.0924242424242423","66","4600","NJ@LA","LA","NJ","","","",""
"14945-13981","D","Tyson","Barrie","2.4669230769230768","65","4600","COL@WPG","COL","WPG","","","",""
"14945-58883","LW","Robby","Fabbri","1.9595238095238097","63","4600","STL@DAL","STL","DAL","","","",""
"14945-15258","G","Garret","Sparks","3.933333333333334","9","4500","TOR@OTT","TOR","OTT","","","",""
"14945-8138","RW","Bobby","Ryan","2.7426470588235294","68","4500","TOR@OTT","OTT","TOR","","","",""
"14945-8274","C","Paul","Stastny","2.115686274509804","51","4500","STL@DAL","STL","DAL","","","",""
"14945-8203","LW","Drew","Stafford","2.1936507936507934","63","4500","COL@WPG","WPG","COL","","","",""
"14945-9354","LW","Patrick","Maroon","1.3073770491803278","61","4500","ARI@EDM","EDM","ARI","","","",""
"14945-8328","D","Matt","Niskanen","2.1134328358208956","67","4500","WAS@SJ","WAS","SJ","","","",""
"14945-8362","RW","Ales","Hemsky","1.9983870967741937","62","4500","STL@DAL","DAL","STL","","","",""
"14945-23225","D","Mathew","Dumba","1.785294117647059","68","4500","MIN@MON","MIN","MON","","","",""
"14945-55607","D","Aaron","Ekblad","2.4595238095238092","63","4400","PHI@FLA","FLA","PHI","","","",""
"14945-39245","D","Jacob","Trouba","1.615151515151515","66","4400","COL@WPG","WPG","COL","","","",""
"14945-12613","D","Radko","Gudas","1.5733333333333335","60","4400","PHI@FLA","PHI","FLA","","","",""
"14945-8228","D","Dion","Phaneuf","2.103030303030303","66","4400","TOR@OTT","OTT","TOR","","","",""
"14945-8446","D","Andrei","Markov","1.8705882352941174","68","4400","MIN@MON","MON","MIN","","","",""
"14945-23041","C","Mikael","Granlund","1.839705882352941","68","4400","MIN@MON","MIN","MON","","","",""
"14945-8506","D","Mark","Streit","1.7765957446808511","47","4400","PHI@FLA","PHI","FLA","","","",""
"14945-8584","LW","Mikkel","Boedker","2.098507462686567","67","4400","COL@WPG","COL","WPG","","","",""
"14945-58331","C","Leon","Draisaitl","2.7183333333333333","60","4300","ARI@EDM","EDM","ARI","","","",""
"14945-15333","LW","Antoine","Roussel","1.9082089552238806","67","4300","STL@DAL","DAL","STL","","","",""
"14945-40039","LW","Michael","Raffl","1.5893939393939396","66","4300","PHI@FLA","PHI","FLA","","","",""
"14945-8833","LW","Pierre","Parenteau","2.416393442622951","61","4300","TOR@OTT","TOR","OTT","","","",""
"14945-9077","C","Kyle","Turris","2.0842105263157897","57","4300","TOR@OTT","OTT","TOR","O","Ankle","",""
"14945-12843","C","Adam","Henrique","2.691666666666667","66","4300","NJ@LA","NJ","LA","","","",""
"14945-8972","C","Tyler","Bozak","2.425531914893617","47","4300","TOR@OTT","TOR","OTT","IR","Head","",""
"14945-8575","C","Martin","Hanzal","2.4654545454545453","55","4300","ARI@EDM","ARI","EDM","","","",""
"14945-12289","C","Jori","Lehtera","1.8075757575757576","66","4300","STL@DAL","STL","DAL","","","",""
"14945-8503","RW","Blake","Comeau","1.910294117647059","68","4300","COL@WPG","COL","WPG","","","",""
"14945-8654","C","Vincent","Lecavalier","1.7705882352941178","34","4300","NJ@LA","LA","NJ","","","",""
"14945-8583","RW","Radim","Vrbata","1.9576271186440677","59","4300","NSH@VAN","VAN","NSH","","","",""
"14945-42912","D","Oscar","Klefbom","1.54","30","4200","ARI@EDM","EDM","ARI","IR","Infection","",""
"14945-59207","RW","Viktor","Arvidsson","2.0511904761904765","42","4200","NSH@VAN","NSH","VAN","","","",""
"14945-8268","D","Brian","Campbell","1.8522388059701491","67","4200","PHI@FLA","FLA","PHI","","","",""
"14945-8300","LW","Jason","Chimera","2.1970149253731344","67","4200","WAS@SJ","WAS","SJ","","","",""
"14945-8211","D","Tyler","Myers","2.0268656716417914","67","4200","COL@WPG","WPG","COL","","","",""
"14945-8535","C","Mike","Fisher","1.5096491228070177","57","4200","NSH@VAN","NSH","VAN","","","",""
"14945-8538","LW","Milan","Michalek","1.6058823529411765","34","4200","TOR@OTT","TOR","OTT","","","",""
"14945-8475","C","Travis","Zajac","2.3074999999999997","60","4200","NJ@LA","NJ","LA","","","",""
"14945-8295","C","Antoine","Vermette","1.9048387096774193","62","4100","ARI@EDM","ARI","EDM","","","",""
"14945-8310","D","Kris","Russell","1.1267857142857143","56","4100","STL@DAL","DAL","STL","","","",""
"14945-9270","D","Jason","Demers","2.09344262295082","61","4100","STL@DAL","DAL","STL","O","Shoulder","",""
"14945-9293","RW","Troy","Brouwer","1.760144927536232","69","4100","STL@DAL","STL","DAL","","","",""
"14945-8237","C","Brandon","Sutter","2.25","20","4100","NSH@VAN","VAN","NSH","IR","Jaw","",""
"14945-8356","RW","Sam","Gagner","1.7283783783783784","37","4100","PHI@FLA","PHI","FLA","","","",""
"14945-13472","D","Dmitry","Orlov","1.6582089552238806","67","4100","WAS@SJ","WAS","SJ","","","",""
"14945-8611","D","Alex","Goligoski","1.9","69","4100","STL@DAL","DAL","STL","","","",""
"14945-9043","D","Jakub","Kindl","1.3206896551724137","29","4000","PHI@FLA","FLA","PHI","","","",""
"14945-21686","LW","Jason","Zucker","1.9524590163934425","61","4000","MIN@MON","MIN","MON","","","",""
"14945-8999","D","Matt","Lashoff","0","0","4000","MIN@MON","MON","MIN","","","",""
"14945-9305","LW","Mathieu","Perreault","2.0727272727272728","66","4000","COL@WPG","WPG","COL","","","",""
"14945-8518","RW","Christopher","Higgins","0.504","25","4000","NSH@VAN","VAN","NSH","","","",""
"14945-23054","RW","Leo","Komarov","2.3301587301587303","63","4000","TOR@OTT","TOR","OTT","","","",""
"14945-9990","LW","Lars","Eller","1.462686567164179","67","3900","MIN@MON","MON","MIN","DTD","Illness","",""
"14945-9011","D","Andrej","Sekera","1.5260869565217392","69","3900","ARI@EDM","EDM","ARI","","","",""
"14945-12094","D","Kevin","Connauton","1.7078431372549019","51","3900","ARI@EDM","ARI","EDM","","","",""
"14945-12737","D","Stefan","Elliott","1.4210526315789473","19","3900","NSH@VAN","NSH","VAN","","","",""
"14945-15270","LW","Sven","Baertschi","1.6500000000000001","58","3800","NSH@VAN","VAN","NSH","","","",""
"14945-12645","RW","Devante","Smith-Pelly","1.37","50","3800","NJ@LA","NJ","LA","","","",""
"14945-12611","D","Alexander","Petrovic","1.3092592592592593","54","3800","PHI@FLA","FLA","PHI","","","",""
"14945-11284","C","Cody","Eakin","1.8159420289855075","69","3800","STL@DAL","DAL","STL","","","",""
"14945-8642","RW","Brad","Boyes","1.684313725490196","51","3800","TOR@OTT","TOR","OTT","DTD","Undisclosed","",""
"14945-8695","LW","Cody","Hodgson","1.2564102564102564","39","3800","NSH@VAN","NSH","VAN","","","",""
"14945-37883","D","Cody","Ceci","1.5129032258064519","62","3800","TOR@OTT","OTT","TOR","","","",""
"14945-15255","LW","Josh","Leivo","2.511111111111111","9","3700","TOR@OTT","TOR","OTT","","","",""
"14945-8879","LW","Shawn","Matthias","1.3017241379310345","58","3700","COL@WPG","COL","WPG","","","",""
"14945-8992","RW","Colton","Sceviour","1.5833333333333333","60","3700","STL@DAL","DAL","STL","","","",""
"14945-8965","LW","Dwight","King","1.711290322580645","31","3700","NJ@LA","LA","NJ","","","",""
"14945-8969","D","Viatcheslav","Voynov","0","0","3700","NJ@LA","LA","NJ","","","",""
"14945-12952","D","Jake","Gardiner","1.5301587301587303","63","3700","TOR@OTT","TOR","OTT","","","",""
"14945-9104","C","David","Desharnais","1.6421052631578947","57","3700","MIN@MON","MON","MIN","IR","Foot","",""
"14945-60686","LW","Mattias","Janmark","1.7768115942028984","69","3700","STL@DAL","DAL","STL","","","",""
"14945-8397","C","Brad","Richardson","1.723529411764706","68","3700","ARI@EDM","ARI","EDM","","","",""
"14945-41392","LW","Valeri","Nichushkin","1.7727272727272727","66","3700","STL@DAL","DAL","STL","","","",""
"14945-8459","RW","Joel","Ward","2.0984615384615384","65","3700","WAS@SJ","SJ","WAS","","","",""
"14945-8576","C","Vernon","Fiddler","1.3876811594202898","69","3700","STL@DAL","DAL","STL","","","",""
"14945-39146","LW","Tobias","Rieder","1.9661764705882352","68","3600","ARI@EDM","ARI","EDM","","","",""
"14945-8956","D","Michael","Stone","1.8897058823529411","68","3600","ARI@EDM","ARI","EDM","","","",""
"14945-13932","RW","Matt","Read","1.672222222222222","63","3600","PHI@FLA","PHI","FLA","","","",""
"14945-9325","RW","Patrick","Eaves","1.5142857142857142","42","3600","STL@DAL","DAL","STL","","","",""
"14945-8400","RW","Teddy","Purcell","1.953968253968254","63","3600","PHI@FLA","FLA","PHI","DTD","Groin","",""
"14945-8434","C","Scott","Gomez","0.9576923076923076","26","3600","TOR@OTT","OTT","TOR","","","",""
"14945-42478","C","Bo","Horvat","1.371212121212121","66","3600","NSH@VAN","VAN","NSH","","","",""
"14945-23061","LW","Calle","Jarnkrok","1.51044776119403","67","3600","NSH@VAN","NSH","VAN","","","",""
"14945-8468","D","Dan","Hamhuis","1.2619047619047619","42","3600","NSH@VAN","VAN","NSH","","","",""
"14945-61860","D","Ben","Hutton","1.2423728813559325","59","3600","NSH@VAN","VAN","NSH","","","",""
"14945-12288","RW","Tommy","Wingels","1.3026785714285716","56","3600","WAS@SJ","SJ","WAS","IR","Shoulder","",""
"14945-8647","D","Erik","Johnson","1.8841666666666668","60","3600","COL@WPG","COL","WPG","","","",""
"14945-23224","LW","Mikhail","Grigorenko","1.3360655737704918","61","3600","COL@WPG","COL","WPG","","","",""
"14945-15307","C","Nick","Cousins","1.6047619047619048","21","3500","PHI@FLA","PHI","FLA","","","",""
"14945-15341","RW","Ty","Rattie","1.876923076923077","13","3500","STL@DAL","STL","DAL","","","",""
"14945-21755","RW","Alex","Chiasson","1.059375","64","3500","TOR@OTT","OTT","TOR","","","",""
"14945-12896","D","Dylan","Olsen","0.6375","8","3500","PHI@FLA","FLA","PHI","","","",""
"14945-39248","RW","Dmitrij","Jaskin","1.1892857142857143","56","3500","STL@DAL","STL","DAL","","","",""
"14945-8255","C","Dave","Bolland","0.996","25","3500","PHI@FLA","FLA","PHI","IR","Lower body","",""
"14945-8402","RW","Dustin","Brown","1.9590909090909092","66","3500","NJ@LA","LA","NJ","","","",""
"14945-14564","D","Adam","Larsson","1.3566176470588236","68","3500","NJ@LA","NJ","LA","","","",""
"14945-59413","RW","Jake","Virtanen","1.4939024390243902","41","3500","NSH@VAN","VAN","NSH","","","",""
"14945-62783","RW","Joonas","Donskoi","1.7677419354838708","62","3500","WAS@SJ","SJ","WAS","","","",""
"14945-14461","C","Linden","Vey","1.3533333333333333","30","3500","NSH@VAN","VAN","NSH","","","",""
"14945-15398","D","Brandon","Manning","1.25","40","3500","PHI@FLA","PHI","FLA","","","",""
"14945-62019","LW","Nikita","Soshnikov","2.9","6","3400","TOR@OTT","TOR","OTT","","","",""
"14945-42983","RW","Joel","Armia","1.2088235294117649","34","3400","COL@WPG","WPG","COL","O","Lower body","",""
"14945-8299","LW","R.J.","Umberger","1.175","38","3400","PHI@FLA","PHI","FLA","","","",""
"14945-8311","D","Marc","Methot","1.1083333333333334","60","3400","TOR@OTT","OTT","TOR","","","",""
"14945-8320","LW","Steve","Ott","0.8523809523809524","21","3400","STL@DAL","STL","DAL","IR","Hamstring","",""
"14945-8476","LW","Dainius","Zubrus","0.7162162162162162","37","3400","WAS@SJ","SJ","WAS","","","",""
