"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14892-8714","C","Nicklas","Backstrom","3.5161290322580645","62","6400","WAS@ANH","WAS","ANH","","","",""
"14892-15283","C","Vincent","Trocheck","2.707692307692308","65","6400","BOS@FLA","FLA","BOS","","","",""
"14892-8275","C","Matt","Duchene","3.0029850746268654","67","6400","ARI@COL","COL","ARI","","","",""
"14892-8152","G","Jonas","Hiller","2.766666666666667","24","6400","SJ@CGY","CGY","SJ","","","",""
"14892-41391","C","Nathan","MacKinnon","3.253731343283582","67","6400","ARI@COL","COL","ARI","","","",""
"14892-15315","LW","Ondrej","Palat","2.2422222222222223","45","6300","TB@PHI","TB","PHI","","","",""
"14892-43219","G","Kristers","Gudlevskis","5.2","1","6300","TB@PHI","TB","PHI","","","",""
"14892-8555","C","Jeff","Carter","3.210169491525424","59","6300","VAN@LA","LA","VAN","","","",""
"14892-12244","D","Oliver","Ekman-Larsson","3.3692307692307693","65","6200","ARI@COL","ARI","COL","","","",""
"14892-9252","G","Alex","Stalock","2.030769230769231","13","6200","BUF@TOR","TOR","BUF","","","",""
"14892-41393","C","Aleksander","Barkov","3.4714285714285715","49","6200","BOS@FLA","FLA","BOS","","","",""
"14892-8241","LW","Jussi","Jokinen","2.803076923076923","65","6100","BOS@FLA","FLA","BOS","","","",""
"14892-8702","C","Ryan","Kesler","2.5296875","64","6100","WAS@ANH","ANH","WAS","","","",""
"14892-8741","C","Nazem","Kadri","2.8588709677419355","62","6000","BUF@TOR","TOR","BUF","","","",""
"14892-15217","RW","Jonathan","Huberdeau","2.840677966101695","59","6000","BOS@FLA","FLA","BOS","IR","Upper body","",""
"14892-8640","LW","David","Perron","2.4234375","64","6000","WAS@ANH","ANH","WAS","","","",""
"14892-64100","C","Jack","Eichel","2.7772727272727273","66","5900","BUF@TOR","BUF","TOR","","","",""
"14892-8230","D","Mark","Giordano","2.6184615384615384","65","5900","SJ@CGY","CGY","SJ","","","",""
"14892-9058","LW","Matt","Beleskey","2.4859375","64","5800","BOS@FLA","BOS","FLA","","","",""
"14892-21648","D","Torey","Krug","2.5607692307692305","65","5800","BOS@FLA","BOS","FLA","","","",""
"14892-12252","G","Anders","Lindback","2.4842105263157896","19","5800","ARI@COL","ARI","COL","IR","Achilles","",""
"14892-9189","C","Mikael","Backlund","2.227692307692308","65","5800","SJ@CGY","CGY","SJ","","","",""
"14892-21523","LW","Alex","Killorn","2.2609375","64","5800","TB@PHI","TB","PHI","","","",""
"14892-8178","LW","Milan","Lucic","2.6984126984126986","63","5800","VAN@LA","LA","VAN","","","",""
"14892-8406","D","Drew","Doughty","2.978125","64","5800","VAN@LA","LA","VAN","","","",""
"14892-8669","D","Victor","Hedman","2.6546875","64","5800","TB@PHI","TB","PHI","","","",""
"14892-41592","LW","Max","Domi","2.6453125","64","5700","ARI@COL","ARI","COL","","","",""
"14892-8520","RW","Ryan","Callahan","2.0921875","64","5700","TB@PHI","TB","PHI","","","",""
"14892-14561","RW","Jaromir","Jagr","3.0870967741935487","62","5700","BOS@FLA","FLA","BOS","","","",""
"14892-8694","C","Henrik","Sedin","2.7241379310344827","58","5700","VAN@LA","VAN","LA","DTD","Upper body","",""
"14892-8628","D","Marc-Edouard","Vlasic","2.5483606557377048","61","5600","SJ@CGY","SJ","CGY","","","",""
"14892-12624","RW","Tyler","Toffoli","3.4171875","64","5500","VAN@LA","LA","VAN","","","",""
"14892-8222","RW","Jarome","Iginla","2.274626865671642","67","5500","ARI@COL","COL","ARI","","","",""
"14892-12682","C","Brandon","Pirri","2.1326923076923077","52","5500","WAS@ANH","ANH","WAS","IR","Ankle","",""
"14892-14474","D","Sami","Vatanen","2.384375","64","5500","WAS@ANH","ANH","WAS","","","",""
"14892-8811","RW","Jannik","Hansen","2.5596491228070177","57","5400","VAN@LA","VAN","LA","O","Ribs","",""
"14892-8176","C","David","Krejci","3.205357142857143","56","5400","BOS@FLA","BOS","FLA","","","",""
"14892-8635","RW","T.J.","Oshie","2.863076923076923","65","5400","WAS@ANH","WAS","ANH","","","",""
"14892-8522","LW","Marian","Gaborik","2.1074074074074076","54","5300","VAN@LA","LA","VAN","IR","Knee","",""
"14892-40036","LW","Tomas","Hertl","2.6936507936507934","63","5200","SJ@CGY","SJ","CGY","","","",""
"14892-11204","D","Jacob","Muzzin","2.6109375000000004","64","5200","VAN@LA","LA","VAN","","","",""
"14892-8578","RW","Shane","Doan","3.2526785714285715","56","5200","ARI@COL","ARI","COL","","","",""
"14892-15308","C","Sean","Couturier","2.3956521739130436","46","5100","TB@PHI","PHI","TB","","","",""
"14892-12220","C","Marcus","Johansson","2.6789473684210523","57","5100","WAS@ANH","WAS","ANH","","","",""
"14892-9015","D","John","Carlson","2.7468085106382976","47","5100","WAS@ANH","WAS","ANH","IR","Lower body","",""
"14892-39295","C","Carl","Soderberg","2.337313432835821","67","5100","ARI@COL","COL","ARI","","","",""
"14892-12494","RW","Jiri","Hudler","2.0918181818181822","55","5100","BOS@FLA","FLA","BOS","","","",""
"14892-8619","LW","Patrick","Marleau","2.48125","64","5100","SJ@CGY","SJ","CGY","","","",""
"14892-15356","D","Dougie","Hamilton","2.0246153846153847","65","5000","SJ@CGY","CGY","SJ","","","",""
"14892-8918","D","Anton","Stralman","2.190769230769231","65","5000","TB@PHI","TB","PHI","","","",""
"14892-39249","C","Nick","Bjugstad","2.167","50","5000","BOS@FLA","FLA","BOS","","","",""
"14892-8403","RW","Justin","Williams","3.0892307692307694","65","5000","WAS@ANH","WAS","ANH","","","",""
"14892-14473","RW","Jakob","Silfverberg","1.9765625","64","5000","WAS@ANH","ANH","WAS","","","",""
"14892-54521","D","Shayne","Gostisbehere","3.1021739130434782","46","4900","TB@PHI","PHI","TB","","","",""
"14892-38243","G","Anthony","Stolarz","0","0","4900","TB@PHI","PHI","TB","","","",""
"14892-12667","C","Ryan","Spooner","2.5484615384615386","65","4900","BOS@FLA","BOS","FLA","","","",""
"14892-39870","LW","Tanner","Pearson","2.05","62","4900","VAN@LA","LA","VAN","","","",""
"14892-8659","LW","Alex","Tanguay","1.732075471698113","53","4900","ARI@COL","ARI","COL","","","",""
"14892-13981","D","Tyson","Barrie","2.5103174603174603","63","4800","ARI@COL","COL","ARI","","","",""
"14892-8284","RW","Chris","Stewart","1.9478723404255318","47","4800","WAS@ANH","ANH","WAS","IR","Jaw","",""
"14892-43120","RW","Anthony","Duclair","2.2296875","64","4800","ARI@COL","ARI","COL","","","",""
"14892-15258","G","Garret","Sparks","4.114285714285715","7","4700","BUF@TOR","TOR","BUF","","","",""
"14892-55607","D","Aaron","Ekblad","2.474590163934426","61","4700","BOS@FLA","FLA","BOS","","","",""
"14892-21689","RW","Reilly","Smith","2.6","65","4700","BOS@FLA","FLA","BOS","","","",""
"14892-8322","LW","Loui","Eriksson","3.024242424242424","66","4700","BOS@FLA","BOS","FLA","","","",""
"14892-8620","LW","Jamie","McGinn","1.871212121212121","66","4700","WAS@ANH","ANH","WAS","","","",""
"14892-42833","LW","Andre","Burakovsky","2.020967741935484","62","4600","WAS@ANH","WAS","ANH","","","",""
"14892-9006","RW","Tyler","Ennis","1.893478260869565","23","4600","BUF@TOR","BUF","TOR","IR","Concussion","",""
"14892-39464","D","Hampus","Lindholm","1.7523809523809524","63","4600","WAS@ANH","ANH","WAS","","","",""
"14892-8328","D","Matt","Niskanen","2.121538461538462","65","4600","WAS@ANH","WAS","ANH","","","",""
"14892-8575","C","Martin","Hanzal","2.5519230769230767","52","4600","ARI@COL","ARI","COL","","","",""
"14892-8833","RW","Pierre","Parenteau","2.4633333333333334","60","4500","BUF@TOR","TOR","BUF","DTD","Upper body","",""
"14892-11158","D","T.J.","Brodie","2.292857142857143","56","4500","SJ@CGY","CGY","SJ","","","",""
"14892-8300","LW","Jason","Chimera","2.28","65","4500","WAS@ANH","WAS","ANH","","","",""
"14892-12613","D","Radko","Gudas","1.5775862068965518","58","4500","TB@PHI","PHI","TB","","","",""
"14892-12460","D","Cam","Fowler","1.777450980392157","51","4500","WAS@ANH","ANH","WAS","","","",""
"14892-8584","LW","Mikkel","Boedker","2.1107692307692307","65","4500","ARI@COL","COL","ARI","","","",""
"14892-58332","C","Samuel","Bennett","2.03828125","64","4400","SJ@CGY","CGY","SJ","","","",""
"14892-8709","D","Alexander","Edler","1.8923076923076925","52","4400","VAN@LA","VAN","LA","IR","Leg","",""
"14892-55375","RW","Sam","Reinhart","2.034920634920635","63","4400","BUF@TOR","BUF","TOR","","","",""
"14892-8967","D","Alec","Martinez","2.053125","64","4400","VAN@LA","LA","VAN","","","",""
"14892-9124","C","Ryan","O'Reilly","2.794915254237288","59","4400","BUF@TOR","BUF","TOR","IR","Foot","",""
"14892-8442","RW","Brian","Gionta","1.6587301587301588","63","4400","BUF@TOR","BUF","TOR","","","",""
"14892-8538","RW","Milan","Michalek","1.6843750000000002","32","4400","BUF@TOR","TOR","BUF","IR","Finger","",""
"14892-15313","C","Vladislav","Namestnikov","1.9587301587301589","63","4300","TB@PHI","TB","PHI","","","",""
"14892-40039","LW","Michael","Raffl","1.6109375","64","4300","TB@PHI","PHI","TB","","","",""
"14892-8972","C","Tyler","Bozak","2.425531914893617","47","4300","BUF@TOR","TOR","BUF","IR","Head","",""
"14892-8268","D","Brian","Campbell","1.86","65","4300","BOS@FLA","FLA","BOS","","","",""
"14892-8295","C","Antoine","Vermette","1.8508474576271188","59","4300","ARI@COL","ARI","COL","","","",""
"14892-8336","C","Valtteri","Filppula","1.6646153846153846","65","4300","TB@PHI","TB","PHI","","","",""
"14892-8503","RW","Blake","Comeau","1.9060606060606062","66","4300","ARI@COL","COL","ARI","","","",""
"14892-8506","D","Mark","Streit","1.7644444444444445","45","4300","TB@PHI","PHI","TB","","","",""
"14892-8711","D","Kevin","Bieksa","1.47421875","64","4200","WAS@ANH","ANH","WAS","","","",""
"14892-8169","D","Zach","Bogosian","1.3102040816326532","49","4200","BUF@TOR","BUF","TOR","","","",""
"14892-8356","RW","Sam","Gagner","1.71","35","4200","TB@PHI","PHI","TB","","","",""
"14892-8583","RW","Radim","Vrbata","1.9070175438596488","57","4200","VAN@LA","VAN","LA","O","Undisclosed","",""
"14892-39271","RW","Seth","Griffith","-0.75","2","4100","BOS@FLA","BOS","FLA","","","",""
"14892-8186","D","Zdeno","Chara","2.334375","64","4100","BOS@FLA","BOS","FLA","","","",""
"14892-8237","C","Brandon","Sutter","2.25","20","4100","VAN@LA","VAN","LA","IR","Jaw","",""
"14892-8384","RW","Michael","Frolik","2.188679245283019","53","4100","SJ@CGY","CGY","SJ","","","",""
"14892-42417","LW","Jonathan","Drouin","1.5052631578947369","19","4100","TB@PHI","TB","PHI","O","Suspension","",""
"14892-13472","D","Dmitry","Orlov","1.633846153846154","65","4100","WAS@ANH","WAS","ANH","","","",""
"14892-8683","RW","Lee","Stempniak","2.6075757575757574","66","4100","BOS@FLA","BOS","FLA","","","",""
"14892-8518","RW","Christopher","Higgins","0.504","25","4000","VAN@LA","VAN","LA","","","",""
"14892-23054","RW","Leo","Komarov","2.3491803278688526","61","4000","BUF@TOR","TOR","BUF","","","",""
"14892-9043","D","Jakub","Kindl","1.2333333333333332","27","3900","BOS@FLA","FLA","BOS","","","",""
"14892-8397","C","Brad","Richardson","1.6430769230769233","65","3900","ARI@COL","ARI","COL","","","",""
"14892-8459","RW","Joel","Ward","2.208064516129032","62","3900","SJ@CGY","SJ","CGY","","","",""
"14892-8654","C","Vincent","Lecavalier","1.553125","32","3900","VAN@LA","LA","VAN","","","",""
"14892-15270","LW","Sven","Baertschi","1.6375","56","3800","VAN@LA","VAN","LA","","","",""
"14892-42993","D","Rasmus","Ristolainen","2.1742424242424243","66","3800","BUF@TOR","BUF","TOR","","","",""
"14892-59218","RW","David","Pastrnak","2.3085714285714283","35","3800","BOS@FLA","BOS","FLA","","","",""
"14892-8965","LW","Dwight","King","1.7620689655172415","29","3800","VAN@LA","LA","VAN","","","",""
"14892-11293","RW","Joe","Colborne","1.6526785714285714","56","3800","SJ@CGY","CGY","SJ","","","",""
"14892-8402","RW","Dustin","Brown","2.0359375","64","3800","VAN@LA","LA","VAN","","","",""
"14892-12449","RW","Brett","Connolly","1.5095238095238095","63","3800","BOS@FLA","BOS","FLA","","","",""
"14892-37968","LW","Jonathan","Audy-Marchessault","1.7176470588235295","34","3700","TB@PHI","TB","PHI","","","",""
"14892-15255","LW","Josh","Leivo","2.511111111111111","9","3700","BUF@TOR","TOR","BUF","","","",""
"14892-21710","RW","J.T.","Brown","1.9795081967213115","61","3700","TB@PHI","TB","PHI","","","",""
"14892-13932","RW","Matt","Read","1.6581967213114754","61","3700","TB@PHI","PHI","TB","","","",""
"14892-8969","D","Viatcheslav","Voynov","0","0","3700","VAN@LA","LA","VAN","","","",""
"14892-12094","D","Kevin","Connauton","1.66875","48","3700","ARI@COL","ARI","COL","","","",""
"14892-12952","D","Jake","Gardiner","1.5344262295081967","61","3700","BUF@TOR","TOR","BUF","","","",""
"14892-12611","D","Alexander","Petrovic","1.2634615384615384","52","3700","BOS@FLA","FLA","BOS","","","",""
"14892-8357","LW","Andrew","Cogliano","1.3718750000000002","64","3700","WAS@ANH","ANH","WAS","","","",""
"14892-42478","C","Bo","Horvat","1.4078125","64","3700","VAN@LA","VAN","LA","","","",""
"14892-43093","D","Shea","Theodore","2.1538461538461537","13","3700","WAS@ANH","ANH","WAS","","","",""
"14892-8642","LW","Brad","Boyes","1.64","50","3700","BUF@TOR","TOR","BUF","DTD","Upper body","",""
"14892-15307","C","Nick","Cousins","1.7526315789473683","19","3600","TB@PHI","PHI","TB","","","",""
"14892-39146","LW","Tobias","Rieder","2.0061538461538464","65","3600","ARI@COL","ARI","COL","","","",""
"14892-8956","D","Michael","Stone","1.913846153846154","65","3600","ARI@COL","ARI","COL","","","",""
"14892-9218","RW","Mike","Santorelli","1.1677966101694917","59","3600","WAS@ANH","ANH","WAS","","","",""
"14892-8400","RW","Teddy","Purcell","1.953968253968254","63","3600","BOS@FLA","FLA","BOS","","","",""
"14892-8569","D","Matt","Carle","0.6000000000000001","49","3600","TB@PHI","TB","PHI","","","",""
"14892-59413","RW","Jake","Virtanen","1.514102564102564","39","3600","VAN@LA","VAN","LA","","","",""
"14892-61860","D","Ben","Hutton","1.2403508771929825","57","3600","VAN@LA","VAN","LA","","","",""
"14892-12288","RW","Tommy","Wingels","1.3026785714285716","56","3600","SJ@CGY","SJ","CGY","IR","Shoulder","",""
"14892-15398","D","Brandon","Manning","1.2263157894736842","38","3600","TB@PHI","PHI","TB","","","",""
"14892-8607","D","Brooks","Orpik","1.632","25","3600","WAS@ANH","WAS","ANH","","","",""
"14892-15349","D","Joe","Morrow","1.0666666666666667","27","3500","BOS@FLA","BOS","FLA","","","",""
"14892-38947","D","Andrej","Sustr","0.9344262295081968","61","3500","TB@PHI","TB","PHI","DTD","Undisclosed","",""
"14892-12896","D","Dylan","Olsen","0.6375","8","3500","BOS@FLA","FLA","BOS","","","",""
"14892-8966","RW","Trevor","Lewis","1.4877192982456142","57","3500","VAN@LA","LA","VAN","","","",""
"14892-8255","C","Dave","Bolland","0.996","25","3500","BOS@FLA","FLA","BOS","IR","Lower body","",""
"14892-8468","D","Dan","Hamhuis","1.215","40","3500","VAN@LA","VAN","LA","","","",""
"14892-8647","D","Erik","Johnson","1.8646551724137932","58","3500","ARI@COL","COL","ARI","","","",""
"14892-37880","LW","Scott","Laughton","1.2901639344262295","61","3500","TB@PHI","PHI","TB","","","",""
"14892-11150","LW","Marcus","Foligno","1.2864406779661017","59","3400","BUF@TOR","BUF","TOR","","","",""
"14892-12120","D","Matt","Bartkowski","0.9241935483870968","62","3400","VAN@LA","VAN","LA","","","",""
"14892-11410","D","Justin","Braun","1.5806451612903225","62","3400","SJ@CGY","SJ","CGY","","","",""
"14892-8299","LW","R.J.","Umberger","1.175","38","3400","TB@PHI","PHI","TB","","","",""
"14892-39676","LW","Cedric","Paquette","1.2000000000000002","41","3400","TB@PHI","TB","PHI","","","",""
"14892-54194","D","Josh","Manson","1.3564814814814814","54","3400","WAS@ANH","ANH","WAS","","","",""
"14892-62783","RW","Joonas","Donskoi","1.7796610169491525","59","3400","SJ@CGY","SJ","CGY","","","",""
"14892-14461","RW","Linden","Vey","1.292857142857143","28","3400","VAN@LA","VAN","LA","","","",""
"14892-14462","C","Johan","Larsson","0.8313559322033898","59","3400","BUF@TOR","BUF","TOR","","","",""
"14892-8663","LW","Steve","Downie","1.4634615384615384","26","3400","ARI@COL","ARI","COL","","","",""
"14892-15401","D","Kevan","Miller","1.555084745762712","59","3400","BOS@FLA","BOS","FLA","DTD","Upper body","",""
"14892-54527","LW","Connor","Brickley","0.9","23","3300","BOS@FLA","FLA","BOS","","","",""
"14892-8791","RW","Matt","Moulson","1.1476923076923076","65","3300","BUF@TOR","BUF","TOR","","","",""
"14892-54480","RW","Michael","Mersch","1.0117647058823531","17","3300","VAN@LA","LA","VAN","","","",""
"14892-64103","RW","Sergei","Plotnikov","0.5742857142857143","35","3300","ARI@COL","ARI","COL","","","",""
"14892-14149","RW","Jimmy","Hayes","1.91796875","64","3300","BOS@FLA","BOS","FLA","","","",""
"14892-62019","LW","Nikita","Soshnikov","2.95","4","3300","BUF@TOR","TOR","BUF","","","",""
"14892-8879","LW","Shawn","Matthias","1.1624999999999999","56","3300","ARI@COL","COL","ARI","","","",""
"14892-9085","C","Cal","O'Reilly","1.425","8","3300","BUF@TOR","BUF","TOR","","","",""
"14892-59127","RW","Garnet","Hathaway","2.425","4","3300","SJ@CGY","CGY","SJ","","","",""
"14892-8990","D","Philip","Larsen","0","0","3300","VAN@LA","VAN","LA","","","",""
"14892-9194","RW","Micheal","Haley","1.1949999999999998","10","3300","SJ@CGY","SJ","CGY","","","",""
"14892-12089","LW","Colin","Greening","1.7807692307692307","13","3300","BUF@TOR","TOR","BUF","","","",""
"14892-39234","LW","Matthew","Nieto","1.0741935483870966","62","3300","SJ@CGY","SJ","CGY","","","",""
"14892-12643","LW","Emerson","Etem","1.09625","40","3300","VAN@LA","VAN","LA","","","",""
"14892-8305","RW","Derek","Dorsett","1.3653225806451614","62","3300","VAN@LA","VAN","LA","","","",""
"14892-12710","LW","Lance","Bouma","0.6120689655172413","29","3300","SJ@CGY","CGY","SJ","","","",""
"14892-8470","D","Cody","Franson","1.3525423728813561","59","3300","BUF@TOR","BUF","TOR","DTD","Neck","",""
"14892-8703","LW","Alex","Burrows","1.3338709677419356","62","3300","VAN@LA","VAN","LA","","","",""
"14892-23224","LW","Mikhail","Grigorenko","1.2372881355932204","59","3300","ARI@COL","COL","ARI","","","",""
"14892-23222","RW","Zemgus","Girgensons","1.3145454545454547","55","3300","BUF@TOR","BUF","TOR","","","",""
"14892-8688","D","Luke","Schenn","1.0324074074074074","54","3300","VAN@LA","LA","VAN","","","",""
"14892-15381","RW","Ryan","Garbutt","1.1403225806451613","62","3300","WAS@ANH","ANH","WAS","","","",""
"14892-8827","D","Andrew","MacDonald","1.1545454545454545","11","3200","TB@PHI","PHI","TB","","","",""
"14892-59276","C","William","Nylander","2.1","4","3200","BUF@TOR","TOR","BUF","","","",""
"14892-14155","C","Mark","Arcobello","1.41","20","3200","BUF@TOR","TOR","BUF","","","",""
"14892-21935","D","Connor","Murphy","1.1459016393442625","61","3200","ARI@COL","ARI","COL","","","",""
"14892-8731","D","Karl","Alzner","1.3707692307692307","65","3200","WAS@ANH","WAS","ANH","","","",""
"14892-42924","D","Colin","Miller","1.7307692307692308","39","3200","BOS@FLA","BOS","FLA","","","",""
"14892-8878","D","Dmitry","Kulikov","1.367543859649123","57","3200","BOS@FLA","FLA","BOS","","","",""
"14892-8850","D","Deryk","Engelland","0.8105263157894738","57","3200","SJ@CGY","CGY","SJ","","","",""
"14892-9087","LW","Nick","Spaling","0.8560975609756097","41","3200","SJ@CGY","SJ","CGY","","","",""
"14892-9061","C","Peter","Holland","1.8406779661016948","59","3200","BUF@TOR","TOR","BUF","","","",""
"14892-59117","RW","Nick","Ritchie","1.2166666666666668","21","3200","WAS@ANH","ANH","WAS","","","",""
"14892-9014","RW","Jay","Beagle","1.4487804878048782","41","3200","WAS@ANH","WAS","ANH","","","",""
"14892-12847","LW","Landon","Ferraro","0.8820754716981132","53","3200","BOS@FLA","BOS","FLA","","","",""
"14892-39235","C","Chris","Tierney","1.1241935483870968","62","3200","SJ@CGY","SJ","CGY","","","",""
"14892-8139","RW","Joffrey","Lupul","1.6260869565217393","46","3200","BUF@TOR","TOR","BUF","IR","Abdomen","",""
"14892-8286","D","Scott","Hannan","0","0","3200","SJ@CGY","SJ","CGY","","","",""
"14892-8288","D","John-Michael","Liles","1.173134328358209","67","3200","BOS@FLA","BOS","FLA","","","",""
"14892-54951","C","Pierre-Edouard","Bellemare","0.9258928571428572","56","3200","TB@PHI","PHI","TB","","","",""
"14892-54867","LW","Melker","Karlsson","1.5425531914893618","47","3200","SJ@CGY","SJ","CGY","DTD","Undisclosed","",""
"14892-8430","D","Nick","Schultz","0.7873015873015873","63","3200","TB@PHI","PHI","TB","","","",""
"14892-8531","D","Michael","Del Zotto","1.2634615384615384","52","3200","TB@PHI","PHI","TB","IR","Wrist","",""
"14892-14480","LW","Nicolas","Deslauriers","0.7240740740740741","54","3200","BUF@TOR","BUF","TOR","","","",""
