"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14874-42924","D","Colin","Miller","1.7307692307692308","39","3200","WAS@BOS","BOS","WAS","","","",""
"14874-8923","D","Taylor","Chorney","0.7781250000000001","48","3200","WAS@BOS","WAS","BOS","","","",""
"14874-9061","C","Peter","Holland","1.8551724137931034","58","3200","OTT@TOR","TOR","OTT","","","",""
"14874-53527","LW","Marko","Dano","0.54375","16","3200","MON@WPG","WPG","MON","","","",""
"14874-39235","C","Chris","Tierney","1.1262295081967213","61","3200","VAN@SJ","SJ","VAN","","","",""
"14874-8139","RW","Joffrey","Lupul","1.6260869565217393","46","3200","OTT@TOR","TOR","OTT","IR","Abdomen","",""
"14874-8286","D","Scott","Hannan","0","0","3200","VAN@SJ","SJ","VAN","","","",""
"14874-8288","D","John-Michael","Liles","1.1772727272727272","66","3200","WAS@BOS","BOS","WAS","","","",""
"14874-8311","D","Marc","Methot","1.094642857142857","56","3200","OTT@TOR","OTT","TOR","","","",""
"14874-54951","C","Pierre-Edouard","Bellemare","0.9172727272727274","55","3200","CLS@PHI","PHI","CLS","","","",""
"14874-54867","LW","Melker","Karlsson","1.5425531914893618","47","3200","VAN@SJ","SJ","VAN","DTD","Undisclosed","",""
"14874-8531","D","Michael","Del Zotto","1.2634615384615384","52","3200","CLS@PHI","PHI","CLS","IR","Wrist","",""
"14874-14461","RW","Linden","Vey","1.1481481481481481","27","3200","VAN@SJ","VAN","SJ","","","",""
"14874-37881","D","Morgan","Rielly","1.6460317460317462","63","3200","OTT@TOR","TOR","OTT","","","",""
"14874-12447","D","Erik","Gudbranson","0.9651785714285713","56","3200","FLA@ARI","FLA","ARI","","","",""
"14874-54503","LW","Ryan","Dzingel","1.25","14","3100","OTT@TOR","OTT","TOR","","","",""
"14874-54522","D","Viktor","Loov","2.1","4","3100","OTT@TOR","TOR","OTT","","","",""
"14874-42795","C","Michael","McCarron","1.575","6","3100","MON@WPG","MON","WPG","","","",""
"14874-15246","D","Ryan","Murphy","1.1350000000000002","20","3100","CAR@TB","CAR","TB","","","",""
"14874-21936","D","Dylan","Demelo","0.7242424242424242","33","3100","VAN@SJ","SJ","VAN","","","",""
"14874-8759","C","Derek","MacKenzie","1.3333333333333333","57","3100","FLA@ARI","FLA","ARI","IR","Upper body","",""
"14874-15259","D","Frank","Corrado","0.79","20","3100","OTT@TOR","TOR","OTT","","","",""
"14874-21935","D","Connor","Murphy","1.1166666666666667","60","3100","FLA@ARI","ARI","FLA","","","",""
"14874-21928","C","Paul","Carey","1.25","4","3100","WAS@BOS","WAS","BOS","","","",""
